#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  137
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  53
#! SET periodic_psi true
   -0.710871330   -3.141592654  -37.340584857   97.457813467   57.450481030
   -0.665008664   -3.141592654  -32.936336027   93.447761548   59.011997286
   -0.619145997   -3.141592654  -28.815163511   85.717526194   59.389026725
   -0.573283331   -3.141592654  -25.069920770   77.520643542   58.328581151
   -0.527420664   -3.141592654  -21.681375127   70.249129607   55.850992998
   -0.481557998   -3.141592654  -18.606841557   63.731423827   52.249410120
   -0.435695332   -3.141592654  -15.823676252   57.520883123   47.953883052
   -0.389832665   -3.141592654  -13.317686996   51.677234652   43.305011071
   -0.343969999   -3.141592654  -11.065222103   46.508434108   38.456320348
   -0.298107332   -3.141592654   -9.037588580   41.750148386   33.443115081
   -0.252244666   -3.141592654   -7.233346158   36.613311177   28.372636669
   -0.206381999   -3.141592654   -5.688611778   30.458453343   23.503863901
   -0.160519333   -3.141592654   -4.449955716   23.394535829   19.149198737
   -0.114656666   -3.141592654   -3.539455465   16.307501084   15.484499410
   -0.068794000   -3.141592654   -2.937462895   10.015367921   12.436029326
   -0.022931333   -3.141592654   -2.603486661    4.553782272    9.715327671
    0.022931333   -3.141592654   -2.516029427   -0.896489266    6.958071882
    0.068794000   -3.141592654   -2.699336022   -7.330362135    3.871052624
    0.114656666   -3.141592654   -3.212148849  -15.273339934    0.282222135
    0.160519333   -3.141592654   -4.116453848  -24.298448985   -3.846813856
    0.206381999   -3.141592654   -5.442971866  -33.522174935   -8.459728844
    0.252244666   -3.141592654   -7.183019849  -42.253791185  -13.418022284
    0.298107332   -3.141592654   -9.312330594  -50.530175204  -18.494093577
    0.343969999   -3.141592654  -11.820567842  -58.854649751  -23.349077448
    0.389832665   -3.141592654  -14.714931722  -67.293315086  -27.548631471
    0.435695332   -3.141592654  -17.979199573  -74.715958782  -30.661117998
    0.481557998   -3.141592654  -21.523243995  -79.102188870  -32.436529876
    0.527420664   -3.141592654  -25.163482874  -78.759871261  -32.963208382
    0.573283331   -3.141592654  -28.677421489  -73.815176637  -32.668856602
    0.619145997   -3.141592654  -31.899742107  -66.543484666  -32.111192483
    0.665008664   -3.141592654  -34.794866290  -60.006564667  -31.652742103
    0.710871330   -3.141592654  -37.446148440  -56.028190451  -31.253794053
    0.756733997   -3.141592654  -39.967005286  -54.029598928  -30.520329303
    0.802596663   -3.141592654  -42.395621119  -51.588557286  -29.007380718
    0.848459330   -3.141592654  -44.655255407  -46.377555767  -26.525045526
    0.894321996   -3.141592654  -46.597445751  -37.835949956  -23.277522656
    0.940184663   -3.141592654  -48.096158586  -27.405427083  -19.770396840
    0.986047329   -3.141592654  -49.116689843  -17.412252148  -16.580992766
    1.031909996   -3.141592654  -49.724055986   -9.508837809  -14.137333563
    1.077772662   -3.141592654  -50.019354065   -3.663079129  -12.597320877
    1.123635329   -3.141592654  -50.063766993    1.734241367  -11.800209670
    1.169497995   -3.141592654  -49.831049347    8.652482222  -11.334576129
    1.215360662   -3.141592654  -49.229939205   17.799908329  -10.732367024
    1.261223328   -3.141592654  -48.181657370   27.769057088   -9.712833820
    1.307085995   -3.141592654  -46.703590500   36.118164368   -8.346307718
    1.352948661   -3.141592654  -44.920230950   40.861656755   -6.971739220
    1.398811328   -3.141592654  -43.006242781   41.945508755   -5.945412132
    1.444673994   -3.141592654  -41.096160416   40.998724190   -5.362969266
    1.490536660   -3.141592654  -39.237089316   40.082123381   -5.027176827
    1.536399327   -3.141592654  -37.396159960   40.263590029   -4.648577358
    1.582261993   -3.141592654  -35.519034788   41.612450446   -4.086852887
    1.628124660   -3.141592654  -33.567672969   43.320210713   -3.453877511
    1.673987326   -3.141592654  -31.549678078   44.341276792   -2.954160869
    1.719849993   -3.141592654  -29.518030547   43.831538311   -2.724494809
    1.765712659   -3.141592654  -27.550368372   41.542797191   -2.738751624
    1.811575326   -3.141592654  -25.715750875   38.172934152   -2.855582227
    1.857437992   -3.141592654  -24.042004990   34.777660671   -2.879826342
    1.903300659   -3.141592654  -22.514166807   31.780249134   -2.643584207
    1.949163325   -3.141592654  -21.124875698   28.559551298   -2.029954814
    1.995025992   -3.141592654  -19.910131502   23.995860719   -1.017111491
    2.040888658   -3.141592654  -18.948769982   17.533746135    0.295710900
    2.086751325   -3.141592654  -18.321885131    9.487207700    1.749189033
    2.132613991   -3.141592654  -18.087004981    0.670684332    3.229647858
    2.178476658   -3.141592654  -18.263224057   -8.448113597    4.743800484
    2.224339324   -3.141592654  -18.856814672  -17.471215029    6.380442646
    2.270201991   -3.141592654  -19.849574151  -25.627149491    8.167099734
    2.316064657   -3.141592654  -21.172530189  -31.628577562    9.994917757
    2.361927324   -3.141592654  -22.704311034  -34.708275038   11.649566627
    2.407789990   -3.141592654  -24.321623207  -35.698518188   13.036304143
    2.453652656   -3.141592654  -25.984192610  -37.149847350   14.307436345
    2.499515323   -3.141592654  -27.772130396  -41.380164415   15.812607428
    2.545377989   -3.141592654  -29.824917669  -48.446921060   17.781805725
    2.591240656   -3.141592654  -32.223584510  -55.944315589   20.036771720
    2.637103322   -3.141592654  -34.919213722  -61.099487183   21.973430944
    2.682965989   -3.141592654  -37.780467853  -63.231236145   22.877773226
    2.728828655   -3.141592654  -40.699917943  -64.061481813   22.378934260
    2.774691322   -3.141592654  -43.665633930  -65.452045495   20.729753094
    2.820553988   -3.141592654  -46.714252958  -67.462391875   18.673594919
    2.866416655   -3.141592654  -49.838147043  -68.363070167   17.045348127
    2.912279321   -3.141592654  -52.939601341  -66.426263885   16.313813954
    2.958141988   -3.141592654  -55.884878276  -61.711182676   16.385648753
    3.004004654   -3.141592654  -58.586873335  -56.206730290   16.783986060
    3.049867321   -3.141592654  -61.063545294  -52.187406665   17.008748083
    3.095729987   -3.141592654  -63.411808168  -50.553693457   16.854883181

   -3.141592654   -3.023041987  -63.554634154  -51.139283731   19.993025133
   -3.095729987   -3.023041987  -65.865493935  -49.376502144   19.874458153
   -3.049867321   -3.023041987  -68.045157432  -45.381044856   20.053047462
   -3.004004654   -3.023041987  -70.002217589  -39.884637826   20.368727425
   -2.958141988   -3.023041987  -71.700707411  -34.374521007   20.687785606
   -2.912279321   -3.023041987  -73.168066379  -29.830726697   20.997106386
   -2.866416655   -3.023041987  -74.445005690  -26.084142681   21.378427908
   -2.820553988   -3.023041987  -75.550125489  -22.098610345   21.895000603
   -2.774691322   -3.023041987  -76.455645240  -17.372300375   22.496574092
   -2.728828655   -3.023041987  -77.127728570  -12.011500684   23.061544997
   -2.682965989   -3.023041987  -77.552295954   -6.713429997   23.450403795
   -2.637103322   -3.023041987  -77.749328724   -2.208318575   23.578779361
   -2.591240656   -3.023041987  -77.766131390    1.185987926   23.463137273
   -2.545377989   -3.023041987  -77.650840591    3.517775303   23.250637726
   -2.499515323   -3.023041987  -77.437171880    5.657081973   23.133629564
   -2.453652656   -3.023041987  -77.113755412    8.424927898   23.262915467
   -2.407789990   -3.023041987  -76.642225286   12.084751183   23.615958859
   -2.361927324   -3.023041987  -75.998694382   15.651839700   24.016386816
   -2.316064657   -3.023041987  -75.224212200   17.559087491   24.289910898
   -2.270201991   -3.023041987  -74.421533699   16.734648696   24.381397753
   -2.224339324   -3.023041987  -73.709880599   13.940236575   24.391081239
   -2.178476658   -3.023041987  -73.134279938   11.176508053   24.428549549
   -2.132613991   -3.023041987  -72.642138251   10.457948105   24.507654066
   -2.086751325   -3.023041987  -72.125319264   12.254745566   24.598646388
   -2.040888658   -3.023041987  -71.493094918   15.116469805   24.699354745
   -1.995025992   -3.023041987  -70.742970836   17.109317641   24.898544085
   -1.949163325   -3.023041987  -69.944936289   17.129313932   25.256614582
   -1.903300659   -3.023041987  -69.191584541   15.299101851   25.711072001
   -1.857437992   -3.023041987  -68.547990767   12.468471036   26.112167350
   -1.811575326   -3.023041987  -68.033575355    9.870355579   26.395001435
   -1.765712659   -3.023041987  -67.615907380    8.388893962   26.680626267
   -1.719849993   -3.023041987  -67.234614196    8.231999864   27.166151684
   -1.673987326   -3.023041987  -66.841670582    8.742175540   27.923775380
   -1.628124660   -3.023041987  -66.433247035    8.734951209   28.826838077
   -1.582261993   -3.023041987  -66.047311516    7.784851322   29.644151987
   -1.536399327   -3.023041987  -65.708373905    6.941922959   30.272425957
   -1.490536660   -3.023041987  -65.371876687    7.960287187   30.778147850
   -1.444673994   -3.023041987  -64.930831550   11.498547955   31.341914679
   -1.398811328   -3.023041987  -64.289011538   16.369901511   32.144392173
   -1.352948661   -3.023041987  -63.430425994   20.681861071   33.341151120
   -1.307085995   -3.023041987  -62.405244506   23.672960213   35.035312729
   -1.261223328   -3.023041987  -61.255455302   26.377291586   37.234966537
   -1.215360662   -3.023041987  -59.957853537   30.298042644   39.789378345
   -1.169497995   -3.023041987  -58.446644510   35.533452735   42.406652685
   -1.123635329   -3.023041987  -56.694147347   40.418132898   44.787095255
   -1.077772662   -3.023041987  -54.764151371   43.122260038   46.793094209
   -1.031909996   -3.023041987  -52.766181473   43.553108735   48.516537586
   -0.986047329   -3.023041987  -50.756379273   44.287911544   50.176995263
   -0.940184663   -3.023041987  -48.637505858   48.779880042   51.943084470
   -0.894321996   -3.023041987  -46.179375543   59.119346073   53.787786587
   -0.848459330   -3.023041987  -43.133177158   73.953419418   55.475238993
   -0.802596663   -3.023041987  -39.388322809   88.720693578   56.705712743
   -0.756733997   -3.023041987  -35.069746774   98.162920277   57.256131337
   -0.710871330   -3.023041987  -30.503443413   99.369404005   57.041974599
   -0.665008664   -3.023041987  -26.064563789   92.964734668   56.030729092
   -0.619145997   -3.023041987  -22.031693622   82.284112992   54.167147290
   -0.573283331   -3.023041987  -18.517102558   70.923791722   51.380623598
   -0.527420664   -3.023041987  -15.498337268   60.849895169   47.703160594
   -0.481557998   -3.023041987  -12.903264225   52.412989419   43.330566715
   -0.435695332   -3.023041987  -10.664678511   45.242773875   38.572888908
   -0.389832665   -3.023041987   -8.731498328   39.057430896   33.699870185
   -0.343969999   -3.023041987   -7.061614621   33.747100893   28.858407603
   -0.298107332   -3.023041987   -5.620585171   28.985034026   24.100575314
   -0.252244666   -3.023041987   -4.395330001   24.255571799   19.507190075
   -0.206381999   -3.023041987   -3.396096920   19.168424936   15.249115675
   -0.160519333   -3.023041987   -2.639928622   13.721982536   11.509974987
   -0.114656666   -3.023041987   -2.134308710    8.308951737    8.362478664
   -0.068794000   -3.023041987   -1.870714214    3.168333551    5.698870642
   -0.022931333   -3.023041987   -1.841184179   -1.990995049    3.266642567
    0.022931333   -3.023041987   -2.063300728   -7.936289667    0.779427459
    0.068794000   -3.023041987   -2.592249510  -15.417791828   -1.983018207
    0.114656666   -3.023041987   -3.505816425  -24.670265070   -5.161099736
    0.160519333   -3.023041987   -4.872868202  -35.057638131   -8.825582185
    0.206381999   -3.023041987   -6.722281803  -45.502723639  -12.999258222
    0.252244666   -3.023041987   -9.033026409  -55.045772019  -17.617105012
    0.298107332   -3.023041987  -11.753575734  -63.339453319  -22.458697929
    0.343969999   -3.023041987  -14.827090448  -70.463133950  -27.094286359
    0.389832665   -3.023041987  -18.199499586  -76.302371083  -30.938771460
    0.435695332   -3.023041987  -21.795405412  -80.045443331  -33.432222100
    0.481557998   -3.023041987  -25.493955139  -80.569798694  -34.301696613
    0.527420664   -3.023041987  -29.129291003  -77.316472462  -33.742045108
    0.573283331   -3.023041987  -32.542200508  -71.150153494  -32.371495391
    0.619145997   -3.023041987  -35.644740554  -64.167929479  -30.919725249
    0.665008664   -3.023041987  -38.448895022  -58.380854548  -29.822659155
    0.710871330   -3.023041987  -41.029669628  -54.362448595  -28.993343453
    0.756733997   -3.023041987  -43.446354968  -50.935204920  -27.939437167
    0.802596663   -3.023041987  -45.679958296  -46.097286919  -26.166450102
    0.848459330   -3.023041987  -47.632904808  -38.610274035  -23.522574795
    0.894321996   -3.023041987  -49.186560549  -28.913086104  -20.295437619
    0.940184663   -3.023041987  -50.277705872  -18.821378397  -17.013731655
    0.986047329   -3.023041987  -50.936304442  -10.375220033  -14.165045193
    1.031909996   -3.023041987  -51.268707722   -4.612869552  -12.004054892
    1.077772662   -3.023041987  -51.386564733   -0.760385465  -10.551488227
    1.123635329   -3.023041987  -51.330122798    3.388044214   -9.627979412
    1.169497995   -3.023041987  -51.030341788   10.102575332   -8.941102690
    1.215360662   -3.023041987  -50.349012466   19.948980906   -8.181739579
    1.261223328   -3.023041987  -49.179117126   30.880285252   -7.159681564
    1.307085995   -3.023041987  -47.544116336   39.716257168   -5.901979743
    1.352948661   -3.023041987  -45.601086160   44.073784622   -4.609210497
    1.398811328   -3.023041987  -43.560882778   44.185842190   -3.527098872
    1.444673994   -3.023041987  -41.570580233   42.316606571   -2.768269606
    1.490536660   -3.023041987  -39.662431684   41.001455178   -2.279102304
    1.536399327   -3.023041987  -37.778893385   41.256202109   -1.931077174
    1.582261993   -3.023041987  -35.852665209   42.715482457   -1.643245107
    1.628124660   -3.023041987  -33.853217192   44.260257999   -1.431329443
    1.673987326   -3.023041987  -31.801065244   44.873218325   -1.317100995
    1.719849993   -3.023041987  -29.754325831   43.986544442   -1.262779226
    1.765712659   -3.023041987  -27.782768291   41.601287226   -1.170235529
    1.811575326   -3.023041987  -25.941116741   38.484048627   -0.938501661
    1.857437992   -3.023041987  -24.242201643   35.597905754   -0.502461699
    1.903300659   -3.023041987  -22.661211423   33.302311020    0.144026827
    1.949163325   -3.023041987  -21.184744919   30.849491994    0.987992672
    1.995025992   -3.023041987  -19.849573989   26.919509759    1.991409012
    2.040888658   -3.023041987  -18.744843780   20.796440942    3.076332888
    2.086751325   -3.023041987  -17.965943667   12.809256619    4.160585454
    2.132613991   -3.023041987  -17.578261186    4.029455213    5.228013467
    2.178476658   -3.023041987  -17.595450127   -4.809744771    6.366669058
    2.224339324   -3.023041987  -18.010525926  -13.317004805    7.712119635
    2.270201991   -3.023041987  -18.802456381  -21.076588306    9.284906105
    2.316064657   -3.023041987  -19.918120073  -27.259481868   10.927804539
    2.361927324   -3.023041987  -21.264988820  -31.058969847   12.370980656
    2.407789990   -3.023041987  -22.731768208  -32.704958995   13.503992741
    2.453652656   -3.023041987  -24.255854907  -33.907909154   14.540540863
    2.499515323   -3.023041987  -25.867994037  -36.819537440   15.948554643
    2.545377989   -3.023041987  -27.674086380  -42.325557618   18.058109383
    2.591240656   -3.023041987  -29.775940417  -49.423224377   20.710837441
    2.637103322   -3.023041987  -32.202593557  -56.250434605   23.229011982
    2.682965989   -3.023041987  -34.915394269  -61.798718886   24.799591455
    2.728828655   -3.023041987  -37.855519443  -66.269892078   24.991944801
    2.774691322   -3.023041987  -40.980979447  -69.871750871   24.048472634
    2.820553988   -3.023041987  -44.239988809  -71.857077560   22.682147749
    2.866416655   -3.023041987  -47.530099745  -71.033061065   21.618443785
    2.912279321   -3.023041987  -50.706122359  -67.068728699   21.166484193
    2.958141988   -3.023041987  -53.650899051  -61.246052628   21.140293201
    3.004004654   -3.023041987  -56.330832103  -55.893744540   21.130139128
    3.049867321   -3.023041987  -58.810753946  -52.679622335   20.862633468
    3.095729987   -3.023041987  -61.196840814  -51.613906915   20.394226598

   -3.141592654   -2.904491321  -60.975198277  -51.530339953   23.419076971
   -3.095729987   -2.904491321  -63.281008307  -48.778773985   23.618992526
   -3.049867321   -2.904491321  -65.419936204  -44.303503705   24.106126502
   -3.004004654   -2.904491321  -67.327876005  -38.871979120   24.590468130
   -2.958141988   -2.904491321  -68.985664843  -33.592755995   24.928685439
   -2.912279321   -2.904491321  -70.417453664  -29.007102986   25.189477709
   -2.866416655   -2.904491321  -71.648845028  -24.873699345   25.542470633
   -2.820553988   -2.904491321  -72.688311660  -20.476788642   26.094048072
   -2.774691322   -2.904491321  -73.515258829  -15.622045846   26.778102646
   -2.728828655   -2.904491321  -74.113005974  -10.577413659   27.436367596
   -2.682965989   -2.904491321  -74.486505989   -5.963868758   27.897271561
   -2.637103322   -2.904491321  -74.667189504   -2.253214188   28.056032474
   -2.591240656   -2.904491321  -74.700806059    0.568948356   27.915309903
   -2.545377989   -2.904491321  -74.618447251    2.787909105   27.598126689
   -2.499515323   -2.904491321  -74.431310973    5.312436363   27.273653595
   -2.453652656   -2.904491321  -74.110849681    8.641020079   27.072582084
   -2.407789990   -2.904491321  -73.620723740   12.602428433   26.992136897
   -2.361927324   -2.904491321  -72.954899305   16.050193190   26.928813491
   -2.316064657   -2.904491321  -72.169775845   17.617264820   26.818223950
   -2.270201991   -2.904491321  -71.369165160   16.660001584   26.706337177
   -2.224339324   -2.904491321  -70.657885922   14.054855457   26.729305930
   -2.178476658   -2.904491321  -70.070544246   11.547652035   26.939212079
   -2.132613991   -2.904491321  -69.560121466   10.856400396   27.215301830
   -2.086751325   -2.904491321  -69.030351246   12.408735636   27.380076102
   -2.040888658   -2.904491321  -68.396357840   15.097598839   27.334236116
   -1.995025992   -2.904491321  -67.645308146   17.229543075   27.161079272
   -1.949163325   -2.904491321  -66.834532792   17.580863980   27.012963885
   -1.903300659   -2.904491321  -66.054736140   15.968447382   26.986232671
   -1.857437992   -2.904491321  -65.378800067   13.215514499   27.103993035
   -1.811575326   -2.904491321  -64.826530949   10.851938123   27.429091162
   -1.765712659   -2.904491321  -64.350678899   10.020526610   28.092969155
   -1.719849993   -2.904491321  -63.874719730   10.715124129   29.174559205
   -1.673987326   -2.904491321  -63.354599660   11.712351177   30.542740394
   -1.628124660   -2.904491321  -62.813190689   11.428329212   31.882547519
   -1.582261993   -2.904491321  -62.321657800    9.667018244   32.867084204
   -1.536399327   -2.904491321  -61.915898883    8.034248476   33.396512161
   -1.490536660   -2.904491321  -61.538244135    8.771675721   33.607000537
   -1.444673994   -2.904491321  -61.053791734   12.671501559   33.773253694
   -1.398811328   -2.904491321  -60.338859766   18.479399458   34.173099956
   -1.352948661   -2.904491321  -59.353289996   24.177788946   35.063838470
   -1.307085995   -2.904491321  -58.130762810   28.801454364   36.631159351
   -1.261223328   -2.904491321  -56.711003717   32.951944405   38.918308337
   -1.215360662   -2.904491321  -55.091437168   37.616922994   41.742459671
   -1.169497995   -2.904491321  -53.245603066   42.655788237   44.742774451
   -1.123635329   -2.904491321  -51.185213926   46.666021130   47.556019721
   -1.077772662   -2.904491321  -48.991890168   48.423379257   50.007176105
   -1.031909996   -2.904491321  -46.765100748   48.328935977   52.153327223
   -0.986047329   -2.904491321  -44.538995817   48.983523816   54.128230587
   -0.940184663   -2.904491321  -42.206338489   53.354184717   55.927095589
   -0.894321996   -2.904491321  -39.553972503   62.876600353   57.301000099
   -0.848459330   -2.904491321  -36.373098422   75.937844274   57.832773238
   -0.802596663   -2.904491321  -32.591888826   88.262224510   57.189496505
   -0.756733997   -2.904491321  -28.352553949   95.219904296   55.314282679
   -0.710871330   -2.904491321  -23.971300732   94.335563844   52.455619840
   -0.665008664   -2.904491321  -19.803362617   86.253021457   48.972441246
   -0.619145997   -2.904491321  -16.113877547   74.040632929   45.135752970
   -0.573283331   -2.904491321  -13.012809762   61.163198316   41.047003589
   -0.527420664   -2.904491321  -10.474135170   49.751728164   36.729800962
   -0.481557998   -2.904491321   -8.410220930   40.473024613   32.246815033
   -0.435695332   -2.904491321   -6.727057531   33.070248301   27.736544992
   -0.389832665   -2.904491321   -5.348898726   27.095633310   23.339750201
   -0.343969999   -2.904491321   -4.219663562   22.161600774   19.137558667
   -0.298107332   -2.904491321   -3.300347439   17.858462672   15.147271715
   -0.252244666   -2.904491321   -2.571653318   13.813012058   11.389065338
   -0.206381999   -2.904491321   -2.029648200    9.754648119    7.932624778
   -0.160519333   -2.904491321   -1.676649997    5.588707350    4.849868661
   -0.114656666   -2.904491321   -1.516095648    1.370804131    2.145215857
   -0.068794000   -2.904491321   -1.552249839   -3.033300169   -0.282479288
   -0.022931333   -2.904491321   -1.802984771   -8.085493722   -2.613002868
    0.022931333   -2.904491321   -2.313250460  -14.453506568   -5.019926049
    0.068794000   -2.904491321   -3.157880426  -22.698203102   -7.611106168
    0.114656666   -2.904491321   -4.426871549  -32.906779045  -10.445057336
    0.160519333   -2.904491321   -6.197033332  -44.411751895  -13.575400222
    0.206381999   -2.904491321   -8.503459960  -56.058936700  -17.075955712
    0.252244666   -2.904491321  -11.322905984  -66.585549937  -20.972651614
    0.298107332   -2.904491321  -14.581870852  -75.084668925  -25.123555748
    0.343969999   -2.904491321  -18.172759866  -81.004222479  -29.120954958
    0.389832665   -2.904491321  -21.968685622  -83.956668103  -32.345427253
    0.435695332   -2.904491321  -25.823471032  -83.545183966  -34.183028498
    0.481557998   -2.904491321  -29.581851725  -79.768157676  -34.333118494
    0.527420664   -2.904491321  -33.102617109  -73.417876434  -33.005683049
    0.573283331   -2.904491321  -36.304049155  -66.174416621  -30.865032574
    0.619145997   -2.904491321  -39.188727438  -59.856215604  -28.682418627
    0.665008664   -2.904491321  -41.822842587  -55.241500588  -26.923658155
    0.710871330   -2.904491321  -44.272212889  -51.545968793  -25.529155580
    0.756733997   -2.904491321  -46.539795353  -47.043927473  -24.065109263
    0.802596663   -2.904491321  -48.552230041  -40.290452256  -22.131952182
    0.848459330   -2.904491321  -50.198481007  -31.182220933  -19.661041692
    0.894321996   -2.904491321  -51.394827805  -20.991014026  -16.939087095
    0.940184663   -2.904491321  -52.134292972  -11.603830100  -14.361108847
    0.986047329   -2.904491321  -52.492236169   -4.546718813  -12.185361686
    1.031909996   -2.904491321  -52.592004400   -0.299006673  -10.439360802
    1.077772662   -2.904491321  -52.541080480    2.335506627   -9.040245758
    1.123635329   -2.904491321  -52.361707800    5.730986552   -7.877147486
    1.169497995   -2.904491321  -51.961932812   12.216425699   -6.866590878
    1.215360662   -2.904491321  -51.179597947   22.296749292   -5.919809400
    1.261223328   -2.904491321  -49.891429025   33.668972965   -4.954976046
    1.307085995   -2.904491321  -48.120321820   42.802763623   -3.935402467
    1.352948661   -2.904491321  -46.036863652   47.022961589   -2.886962645
    1.398811328   -2.904491321  -43.872579643   46.598645623   -1.908151172
    1.444673994   -2.904491321  -41.787604366   44.030280790   -1.098754079
    1.490536660   -2.904491321  -39.815162075   42.118077670   -0.518287522
    1.536399327   -2.904491321  -37.890576182   41.953013311   -0.166195291
    1.582261993   -2.904491321  -35.939673475   43.089245605   -0.006449975
    1.628124660   -2.904491321  -33.929305858   44.372702423    0.010631701
    1.673987326   -2.904491321  -31.875426281   44.880377708   -0.034523181
    1.719849993   -2.904491321  -29.825733257   44.156330199   -0.021220510
    1.765712659   -2.904491321  -27.836537543   42.233145852    0.172870369
    1.811575326   -2.904491321  -25.952144261   39.736135738    0.629222325
    1.857437992   -2.904491321  -24.182239453   37.416541313    1.350321655
    1.903300659   -2.904491321  -22.507572366   35.539757402    2.250721453
    1.949163325   -2.904491321  -20.922669700   33.319189481    3.216644198
    1.995025992   -2.904491321  -19.472945630   29.416185202    4.139690544
    2.040888658   -2.904491321  -18.256575673   23.141027195    4.941276183
    2.086751325   -2.904491321  -17.374642987   14.961338262    5.603202518
    2.132613991   -2.904491321  -16.888443759    6.226006174    6.208056895
    2.178476658   -2.904491321  -16.796058995   -2.145587841    6.929021186
    2.224339324   -2.904491321  -17.071807152   -9.902653978    7.945193130
    2.270201991   -2.904491321  -17.692611764  -17.104909692    9.272379475
    2.316064657   -2.904491321  -18.626359660  -23.440309757   10.717187419
    2.361927324   -2.904491321  -19.815040945  -28.040372005   11.969885501
    2.407789990   -2.904491321  -21.162397559  -30.424792107   12.881395286
    2.453652656   -2.904491321  -22.580592623  -31.341104366   13.646325985
    2.499515323   -2.904491321  -24.043165634  -32.697442304   14.738767372
    2.545377989   -2.904491321  -25.613511107  -36.217501526   16.533073947
    2.591240656   -2.904491321  -27.407175161  -42.380096493   18.966980171
    2.637103322   -2.904491321  -29.527785901  -50.298307514   21.494633082
    2.682965989   -2.904491321  -32.027570154  -58.655699710   23.436877497
