   0.4560873596    3.2226096213   -1.5715041350
   0.9460873596    2.3739047256   -1.8340943435
  -1.0492519504    1.2704856450    2.2614663379
  -0.5242519504    2.1798123190    1.9801196859
  -0.5242519504    0.3611589711    1.9801196859
  -0.5242519504    2.1798123190   -1.6571870100
  -2.0992519504    1.2704856450   -1.6571870100
  -0.5242519504    0.3611589711   -1.6571870100
  -1.0492519504    1.2704856450   -1.9385336621
  -1.8232614596    0.1149700135    2.2197017553
  -0.7732614596    0.1149700135    1.9383551032
  -2.3482614596   -0.7943566605    1.9383551032
  -0.7732614596    0.1149700135   -1.6989515927
  -2.3482614596    1.0242966874   -1.6989515927
  -1.8232614596    0.1149700135   -1.9802982447
  -3.0178707123    0.1732790710    2.1571974626
  -3.5078707123    1.0219839668    1.8946072540
  -3.9978707123    0.1732790710    1.8946072540
  -3.5078707123   -0.6754258247    1.8946072540
  -4.3911040799    1.1709915135    1.1771974626
  -4.7152805037    0.1732790710    1.1771974626
  -4.3911040799   -0.8244333714    1.1771974626
  -3.9978707123    1.8706888625    0.1971974626
  -4.7152805037    1.1532790710    0.1971974626
  -4.9778707123    0.1732790710    0.1971974626
  -4.7152805037   -0.8067209290    0.1971974626
  -3.9978707123   -1.5241307204    0.1971974626
  -4.3911040799    1.1709915135   -0.7828025374
  -4.7152805037    0.1732790710   -0.7828025374
  -4.3911040799   -0.8244333714   -0.7828025374
  -3.5078707123    1.0219839668   -1.5002123288
  -3.9978707123    0.1732790710   -1.5002123288
  -3.5078707123   -0.6754258247   -1.5002123288
  -3.0178707123    0.1732790710   -1.7628025374
  -1.1763358622   -1.0877534576    2.0874111436
  -0.6513358622   -1.9970801315    1.8060644915
  -0.6513358622   -0.1784267836   -1.8312422044
  -0.6513358622   -1.9970801315   -1.8312422044
  -1.1763358622   -1.0877534576   -2.1125888564
  -0.9293372096   -2.3043244861    1.7619333730
  -2.2381585667   -4.1044665652    0.9932800250
  -4.0183150262   -2.8068873811   -0.0567199750
  -3.5512097807   -3.6968820684   -0.0567199750
  -2.7240074724   -4.2678585957   -0.0567199750
  -0.9293372096   -2.3043244861   -1.8753733229
  -1.4543372096   -3.2136511600   -1.8753733229
  -0.7508221495    2.5189228559    2.1221332615
  -1.2758221495    3.4282495299    2.1221332615
  -2.0596435066    4.3190649351    1.3534799135
  -2.5454924123    4.4824569656    0.3034799135
  -3.3726947207    3.9114804382    0.3034799135
  -3.8397999661    2.0163599609    0.3034799135
  -2.0596435066    4.3190649351   -0.7465200865
  -0.7508221495    2.5189228559   -1.5151734344
  -1.2758221495    3.4282495299   -1.5151734344
   5.2796532899   -0.1668092595    1.0851141662
   4.5973219278   -1.1059578101    1.0851141662
   5.8899490135   -0.1668092595    0.2451141662
   5.5161406859    0.8602206797    0.2451141662
   4.5696247740   -1.7403104153    0.2451141662
   5.5161406859   -1.1938391988    0.2451141662
   5.8899490135   -0.1668092595   -0.7931829349
   5.5161406859    0.8602206797   -0.7931829349
   5.5161406859   -1.1938391988   -0.7931829349
   5.2796532899   -0.1668092595   -1.6331829349
   4.5973219278   -1.1059578101   -1.6331829349
   4.6028072222    2.1884346632   -0.4789503208
   3.6562913103    2.7349058797   -0.4789503208
   4.9766155498    1.1614047240   -1.5172474219
   4.6028072222    2.1884346632   -1.5172474219
   3.6562913103    2.7349058797   -1.5172474219
   2.5799531287    2.5451184180   -1.5172474219
   1.8774232747    1.7078759405   -1.5172474219
   4.3663198262    1.1614047240   -2.3572474219
   3.6839884642    2.1005532746   -2.3572474219
   2.5799531287    1.7418304487   -2.3572474219
   2.5799531287    0.5809789993   -2.3572474219
   3.6839884642    0.2222561735   -2.3572474219
   3.3788406024    1.1614047240   -2.6780988714
   3.4854127744    1.0261369592    2.4300393846
   4.4728919982    1.0261369592    2.1091879352
   3.7905606361    1.9652855098    2.1091879352
   2.6865253007    1.6065626839    2.1091879352
   2.6865253007    0.4457112345    2.1091879352
   3.7905606361    0.0869884087    2.1091879352
   5.0831877218    1.0261369592    1.2691879352
   4.7093793942    2.0531668985    1.2691879352
   3.7628634823    2.5996381150    1.2691879352
   2.6865253007    2.4098506532    1.2691879352
   3.7628634823    2.5996381150    0.2308908341
   4.0592071540   -2.2960491990    0.9951957665
   3.3768757919   -3.2351977496    0.9951957665
   4.6695028775   -2.2960491990    0.1551957665
   3.3491786381   -3.8695503548    0.1551957665
   4.2956945500   -3.3230791383    0.1551957665
   4.6695028775   -2.2960491990   -0.8831013346
   3.3491786381   -3.8695503548   -0.8831013346
   4.2956945500   -3.3230791383   -0.8831013346
   4.0592071540   -2.2960491990   -1.7231013346
   3.3768757919   -3.2351977496   -1.7231013346
  -0.3204997162   -3.1406452849    1.1978866064
  -1.0028310783   -4.0797938355    1.1978866064
  -2.1068664137   -4.5243589789    0.3578866064
  -1.0305282321   -4.7141464407    0.3578866064
  -0.0840123202   -4.1676752242    0.3578866064
  -2.1068664137   -4.5243589789   -0.6804104947
  -1.0305282321   -4.7141464407   -0.6804104947
  -0.0840123202   -4.1676752242   -0.6804104947
  -1.0028310783   -4.0797938355   -1.5204104947
  -2.5542761036   -2.4022049554    2.5332396107
  -1.5667968798   -2.4022049554    2.2123881613
  -2.2491282418   -1.4630564049    2.2123881613
  -3.3531635773   -1.8217792307    2.2123881613
  -3.3531635773   -2.9826306801    2.2123881613
  -2.2491282418   -3.3413535060    2.2123881613
  -4.0556934313   -1.8557337389    1.3723881613
  -4.0556934313   -2.9486761719    1.3723881613
  -3.3531635773   -3.7859186494    1.3723881613
  -2.2768253957   -3.9757061112    1.3723881613
  -4.0556934313   -1.8557337389    0.3340910602
  -4.0556934313   -2.9486761719    0.3340910602
  -4.1616653041   -1.7223713708   -0.3761946567
  -4.1616653041   -2.8153138038   -0.3761946567
  -3.4591354501   -0.8851288933   -1.4144917578
  -4.1616653041   -1.7223713708   -1.4144917578
  -4.1616653041   -2.8153138038   -1.4144917578
  -3.4591354501   -3.6525562812   -1.4144917578
  -1.6727687525   -2.2688425873   -2.2544917578
  -2.3551001146   -1.3296940367   -2.2544917578
  -3.4591354501   -1.6884168626   -2.2544917578
  -3.4591354501   -2.8492683120   -2.2544917578
  -2.3551001146   -3.2079911378   -2.2544917578
  -2.6602479764   -2.2688425873   -2.5753432072
  -2.3746297368    2.5006547934    2.8989253883
  -1.3871505129    2.5006547934    2.5780739388
  -2.0694818750    3.4398033440    2.5780739388
  -3.1735172105    3.0810805181    2.5780739388
  -3.1735172105    1.9202290687    2.5780739388
  -2.0694818750    1.5615062429    2.5780739388
  -2.0971790288    4.0741559492    1.7380739388
  -3.1735172105    3.8843684874    1.7380739388
  -3.8760470645    3.0471260099    1.7380739388
  -3.8760470645    1.9541835769    1.7380739388
  -3.8760470645    3.0471260099    0.6997768377
  -3.8760470645    1.9541835769    0.6997768377
  -3.2801642999    4.0186942078   -0.0086935146
  -3.9826941539    3.1814517304   -0.0086935146
  -3.9826941539    2.0885092974   -0.0086935146
  -2.2038261183    4.2084816696   -1.0469906157
  -3.2801642999    4.0186942078   -1.0469906157
  -3.9826941539    3.1814517304   -1.0469906157
  -3.9826941539    2.0885092974   -1.0469906157
  -1.4937976023    2.6349805139   -1.8869906157
  -2.1761289644    3.5741290644   -1.8869906157
  -3.2801642999    3.2154062386   -1.8869906157
  -3.2801642999    2.0545547891   -1.8869906157
  -2.1761289644    1.6958319633   -1.8869906157
  -2.4812768262    2.6349805139   -2.2078420651
  -0.1058018353    3.3286831894    1.6817831052
  -0.7881331974    4.2678317400    1.6817831052
   0.1306855607    4.3557131287    0.8417831052
  -0.8158303512    4.9021843452    0.8417831052
  -1.8921685328    4.7123968834    0.8417831052
   0.1306855607    4.3557131287   -0.1965139959
  -0.8158303512    4.9021843452   -0.1965139959
  -1.8921685328    4.7123968834   -0.1965139959
  -0.7881331974    4.2678317400   -1.0365139959
   3.9427467463   -0.4350643191    1.9903873143
   5.2984818172    0.4667460978    1.3244375558
   4.2015691444   -1.2400833376    1.3244375558
   5.5301975329    1.4819589808    0.3621122728
   4.8809445252    2.2960965015    0.3621122728
   5.5301975329    1.4819589808   -0.7059882102
   3.9427467463   -0.4350643191   -2.3342632516
   2.2402741749   -0.3760399490    2.2348352798
   1.7196136880    0.5257704679   -2.3274900031
   2.2402741749   -0.3760399490   -2.5651647202
   2.1866322834   -1.7005603990    2.1358984013
   3.2279532573   -1.7005603990    1.8982236842
   2.7072927703   -2.6023708159    1.8982236842
   4.0630278413   -1.7005603990    1.2322739257
   2.9661151685   -3.4073898344    1.2322739257
   3.2279532573   -1.7005603990   -2.4264268817
   2.7072927703   -2.6023708159   -2.4264268817
   2.1866322834   -1.7005603990   -2.6641015987
   0.9733240789   -2.1934928247    2.1713595841
   0.4526635919   -3.0953032416    1.9336848670
   1.4939845658   -3.0953032416    1.9336848670
   0.7062851485   -4.0507893814    1.2677351085
   1.7528069640   -3.9003222602    1.2677351085
   0.4526635919   -4.4746554662    0.3054098256
   1.4939845658   -4.4746554662    0.3054098256
   2.4321823448   -4.0228432284    0.3054098256
   0.4526635919   -4.4746554662   -0.7626906574
   1.4939845658   -4.4746554662   -0.7626906574
  -0.2554536933   -3.6115779690   -1.7250159404
   0.7062851485   -4.0507893814   -1.7250159404
   1.7528069640   -3.9003222602   -1.7250159404
  -0.0679968950   -2.1934928247   -2.3909656989
   0.4526635919   -3.0953032416   -2.3909656989
   1.4939845658   -3.0953032416   -2.3909656989
   0.9733240789   -2.1934928247   -2.6286404159
   0.1900435072   -1.1069363716    2.3029361257
   1.2313644811   -1.1069363716    2.0652614087
  -0.3306169797   -0.2051259547    2.0652614087
  -0.3306169797   -2.0087467885    2.0652614087
  -0.3306169797   -0.2051259547   -2.2593891573
  -0.3306169797   -2.0087467885   -2.2593891573
   0.1900435072   -1.1069363716   -2.4970638743
   0.9236318826    0.0337596039    2.3459198660
  -0.1176890913    0.0337596039    2.1082451490
   1.4442923695   -0.8680508130    2.1082451490
   1.4442923695    0.9355700208   -2.2164054169
  -0.1176890913    0.0337596039   -2.2164054169
   0.9236318826    0.0337596039   -2.4540801340
   0.3420773352    1.3357807311    2.4822235401
   1.3833983091    1.3357807311    2.2445488231
  -0.1785831517    2.2375911480    2.2445488231
  -0.1785831517    0.4339703143    2.2445488231
   1.3833983091    1.3357807311   -2.0801017429
  -0.1785831517    2.2375911480   -2.0801017429
   0.3420773352    1.3357807311   -2.3177764599
   0.9460873596    2.3739047256    2.3659056565
   1.9179869352    2.3739047256    2.1440759206
   1.4320371474    3.2155944480    2.1440759206
   0.4601375718    3.2155944480    2.1440759206
   2.3629208612    3.4032945196    1.5225228126
   1.4872696008    4.0394923999    1.5225228126
   0.4049051184    4.0394923999    1.5225228126
   2.8797803391    3.3887850914    0.6243525485
   2.1866490372    4.1711685960    0.6243525485
   1.2093200054    4.5418206073    0.6243525485
   2.8797803391    3.3887850914   -0.3725412356
   2.1866490372    4.1711685960   -0.3725412356
   1.2093200054    4.5418206073   -0.3725412356
   2.3629208612    3.4032945196   -1.2707114997
   1.4872696008    4.0394923999   -1.2707114997
   0.4049051184    4.0394923999   -1.2707114997
   1.9179869352    2.3739047256   -1.8922646076
   1.4320371474    3.2155944480   -1.8922646076
   0.4601375718    3.2155944480   -1.8922646076
   0.9460873596    2.3739047256   -2.1140943435
  -1.0492519504    1.2704856450    2.5614663379
  -0.5285914635    2.1722960619    2.3237916209
  -0.5285914635    0.3686752282    2.3237916209
  -0.5285914635    2.1722960619   -2.0008589450
  -2.0905729243    1.2704856450   -2.0008589450
  -0.5285914635    0.3686752282   -2.0008589450
  -1.0492519504    1.2704856450   -2.2385336621
  -1.8232614596    0.1149700135    2.5197017553
  -0.7819404857    0.1149700135    2.2820270383
  -2.3439219466   -0.7868404034    2.2820270383
  -2.3439219466    1.0167804303   -2.0426235277
  -2.8645824335    0.1149700135   -2.0426235277
  -1.8232614596    0.1149700135   -2.2802982447
  -3.0178707123    0.1732790710    2.4371974626
  -3.5038205001    1.0149687935    2.2153677267
  -3.9897702879    0.1732790710    2.2153677267
  -3.5038205001   -0.6684106514    2.2153677267
  -4.4347042138    1.2026688650    1.5938146187
  -4.7691732330    0.1732790710    1.5938146187
  -4.4347042138   -0.8561107229    1.5938146187
  -4.6524973192    1.6214318778    0.6956443546
  -5.1382508570    0.6959058379    0.6956443546
  -5.1382508570   -0.3493476959    0.6956443546
  -4.6524973192   -1.2748737357    0.6956443546
  -4.6524973192    1.6214318778   -0.3012494295
  -5.1382508570    0.6959058379   -0.3012494295
  -5.1382508570   -0.3493476959   -0.3012494295
  -4.6524973192   -1.2748737357   -0.3012494295
  -4.4347042138    1.2026688650   -1.1994196936
  -4.7691732330    0.1732790710   -1.1994196936
  -4.4347042138   -0.8561107229   -1.1994196936
  -3.5038205001    1.0149687935   -1.8209728015
  -3.9897702879    0.1732790710   -1.8209728015
  -3.5038205001   -0.6684106514   -1.8209728015
  -3.0178707123    0.1732790710   -2.0428025374
  -1.1763358622   -1.0877534576    2.3874111436
  -0.6556753752   -1.9895638744    2.1497364266
  -0.6556753752   -0.1859430407   -2.1749141394
  -0.6556753752   -1.9895638744   -2.1749141394
  -1.1763358622   -1.0877534576   -2.4125888564
  -0.9380162357   -2.3043244861    2.1056053080
  -3.4381954755   -4.1336748898    0.4773302665
  -2.4999976965   -4.5854871275    0.4773302665
  -3.4381954755   -4.1336748898   -0.5907702165
  -2.4999976965   -4.5854871275   -0.5907702165
  -2.2463761400   -4.1616210427   -1.5530954994
  -0.9380162357   -2.3043244861   -2.2190452579
  -1.4586767226   -3.2061349029   -2.2190452579
  -0.7595011756    2.5189228559    2.4658051965
  -2.0678610799    4.3762194126    1.7998554380
  -2.3214826365    4.8000854974    0.8375301550
  -3.2596804154    4.3482732596    0.8375301550
  -2.3214826365    4.8000854974   -0.2305703280
  -1.2801616626    3.4207332728   -1.8588453695
   5.2521740661   -0.1668092595    1.3887343909
   4.7721740661   -0.9981936472    1.3887343909
   5.9549428413   -0.1668092595    0.6859656156
   5.6373822630    0.8105417045    0.6859656156
   4.8059978754   -1.7481963384    0.6859656156
   5.6373822630   -1.1441602236    0.6859656156
   6.2121740661   -0.1668092595   -0.2740343844
   5.9549428413    0.7931907405   -0.2740343844
   5.2521740661   -1.8295780348   -0.2740343844
   5.9549428413   -1.1268092595   -0.2740343844
   5.9549428413   -0.1668092595   -1.2340343844
   5.6373822630    0.8105417045   -1.2340343844
   4.8059978754   -1.7481963384   -1.2340343844
   5.6373822630   -1.1441602236   -1.2340343844
   5.2521740661   -0.1668092595   -1.9368031596
   4.7721740661   -0.9981936472   -1.9368031596
   5.0416093777    2.1214047240   -0.9980988714
   4.3388406024    2.8241734993   -0.9980988714
   3.3788406024    3.0814047240   -0.9980988714
   5.0416093777    1.1614047240   -1.9580988714
   4.7240487993    2.1387556881   -1.9580988714
   3.8926644117    2.7427918028   -1.9580988714
   2.8650167931    2.7427918028   -1.9580988714
   2.0336324055    2.1387556881   -1.9580988714
   4.3388406024    1.1614047240   -2.6608676466
   3.8588406024    1.9927891116   -2.6608676466
   2.8988406024    1.9927891116   -2.6608676466
   2.4188406024    1.1614047240   -2.6608676466
   2.8988406024    0.3300203364   -2.6608676466
   3.8588406024    0.3300203364   -2.6608676466
   3.3788406024    1.1614047240   -2.9180988714
   3.4854127744    1.0261369592    2.6700393846
   4.4454127744    1.0261369592    2.4128081599
   3.9654127744    1.8575213469    2.4128081599
   3.0054127744    1.8575213469    2.4128081599
   2.5254127744    1.0261369592    2.4128081599
   3.0054127744    0.1947525716    2.4128081599
   3.9654127744    0.1947525716    2.4128081599
   5.1481815497    1.0261369592    1.7100393846
   4.8306209713    2.0034879233    1.7100393846
   3.9992365837    2.6075240380    1.7100393846
   2.9715889651    2.6075240380    1.7100393846
   5.1481815497    1.9861369592    0.7500393846
   4.4454127744    2.6889057345    0.7500393846
   3.4854127744    2.9461369592    0.7500393846
   4.0317279302   -2.2960491990    1.2988159912
   3.5517279302   -3.1274335867    1.2988159912
   4.7344967054   -2.2960491990    0.5960472159
   3.5855517394   -3.8774362778    0.5960472159
   4.4169361271   -3.2734001631    0.5960472159
   4.9917279302   -2.2960491990   -0.3639527841
   3.0717279302   -4.2160491990   -0.3639527841
   4.0317279302   -3.9588179743   -0.3639527841
   4.7344967054   -3.2560491990   -0.3639527841
   4.7344967054   -2.2960491990   -1.3239527841
   2.5579041209   -3.8774362778   -1.3239527841
   3.5855517394   -3.8774362778   -1.3239527841
   4.4169361271   -3.2734001631   -1.3239527841
   4.0317279302   -2.2960491990   -2.0267215594
   3.5517279302   -3.1274335867   -2.0267215594
  -0.8279789400   -3.9720296726    1.5015068311
  -1.8218027493   -4.7220323637    0.7987380559
  -0.7941551308   -4.7220323637    0.7987380559
  -2.2679789400   -4.8034140602   -0.1612619441
  -1.3079789400   -5.0606452849   -0.1612619441
  -0.3479789400   -4.8034140602   -0.1612619441
  -1.8218027493   -4.7220323637   -1.1212619441
  -0.7941551308   -4.7220323637   -1.1212619441
  -1.7879789400   -3.9720296726   -1.8240307194
  -0.8279789400   -3.9720296726   -1.8240307194
  -2.5542761036   -2.4022049554    2.7732396107
  -1.5942761036   -2.4022049554    2.5160083860
  -2.0742761036   -1.5708205678    2.5160083860
  -3.0342761036   -1.5708205678    2.5160083860
  -3.5142761036   -2.4022049554    2.5160083860
  -3.0342761036   -3.2335893430    2.5160083860
  -2.0742761036   -3.2335893430    2.5160083860
  -3.8994843005   -1.4248539913    1.8132396107
  -4.2170448789   -2.4022049554    1.8132396107
  -3.8994843005   -3.3795559195    1.8132396107
  -3.0680999129   -3.9835920342    1.8132396107
  -2.0404522943   -3.9835920342    1.8132396107
  -4.4742761036   -2.4022049554    0.8532396107
  -4.2170448789   -3.3622049554    0.8532396107
  -3.5142761036   -4.0649737307    0.8532396107
  -4.3230167517   -1.3088425873   -0.8953432072
  -4.5802479764   -2.2688425873   -0.8953432072
  -4.3230167517   -3.2288425873   -0.8953432072
  -3.6202479764   -3.9316113625   -0.8953432072
  -4.0054561733   -1.2914916232   -1.8553432072
  -4.3230167517   -2.2688425873   -1.8553432072
  -4.0054561733   -3.2461935514   -1.8553432072
  -3.1740717857   -3.8502296661   -1.8553432072
  -1.7002479764   -2.2688425873   -2.5581119825
  -2.1802479764   -1.4374581996   -2.5581119825
  -3.1402479764   -1.4374581996   -2.5581119825
  -3.6202479764   -2.2688425873   -2.5581119825
  -3.1402479764   -3.1002269749   -2.5581119825
  -2.1802479764   -3.1002269749   -2.5581119825
  -2.6602479764   -2.2688425873   -2.8153432072
  -2.3746297368    2.5006547934    3.1389253883
  -1.4146297368    2.5006547934    2.8816941635
  -1.8946297368    3.3320391810    2.8816941635
  -2.8546297368    3.3320391810    2.8816941635
  -3.3346297368    2.5006547934    2.8816941635
  -2.8546297368    1.6692704058    2.8816941635
  -1.8946297368    1.6692704058    2.8816941635
  -1.8608059275    4.0820418722    2.1789253883
  -2.8884535460    4.0820418722    2.1789253883
  -3.7198379337    3.4780057575    2.1789253883
  -4.0373985120    2.5006547934    2.1789253883
  -3.7198379337    1.5233038293    2.1789253883
  -3.3346297368    4.1634235687    1.2189253883
  -4.0373985120    3.4606547934    1.2189253883
  -4.2946297368    2.5006547934    1.2189253883
  -3.4412768262    4.2977492891   -0.5278420651
  -4.1440456015    3.5949805139   -0.5278420651
  -4.4012768262    2.6349805139   -0.5278420651
  -1.9674530169    4.2163675927   -1.4878420651
  -2.9951006355    4.2163675927   -1.4878420651
  -3.8264850231    3.6123314779   -1.4878420651
  -4.1440456015    2.6349805139   -1.4878420651
  -3.8264850231    1.6576295498   -1.4878420651
  -1.5212768262    2.6349805139   -2.1906108404
  -2.0012768262    3.4663649015   -2.1906108404
  -2.9612768262    3.4663649015   -2.1906108404
  -3.4412768262    2.6349805139   -2.1906108404
  -2.9612768262    1.8035961262   -2.1906108404
  -2.0012768262    1.8035961262   -2.1906108404
  -2.4812768262    2.6349805139   -2.4478420651
  -0.1332810591    3.3286831894    1.9854033300
  -0.6132810591    4.1600675771    1.9854033300
   0.2519271378    4.3060341535    1.2826345547
  -0.5794572499    4.9100702683    1.2826345547
  -1.6071048684    4.9100702683    1.2826345547
  -0.1332810591    4.9914519647    0.3226345547
  -1.0932810591    5.2486831894    0.3226345547
  -2.0532810591    4.9914519647    0.3226345547
  -0.5794572499    4.9100702683   -0.6373654453
  -1.6071048684    4.9100702683   -0.6373654453
  -0.6132810591    4.1600675771   -1.3401342206
   3.9387088930   -0.4280705521    2.3225367691
   5.3312745685    0.4667460978    1.7372503405
   4.2151917456   -1.2699126734    1.7372503405
   5.0281976693   -0.5654390303    1.7372503405
   5.6695303398    1.5490581242    0.8613072987
   5.9165609971    1.4999913652   -0.1719379687
   5.3312745685    2.3759344070   -0.1719379687
   4.4553315267    2.9612208356   -0.1719379687
   3.4220862593    3.1667460978   -0.1719379687
   5.6695303398    1.5490581242   -1.2051832360
   5.3312745685    0.4667460978   -2.0811262779
   3.9387088930   -0.4280705521   -2.6664127064
   2.2402741749   -0.3760399490    2.5348352798
   1.7236515412    0.5187767009   -2.6596394580
   2.2402741749   -0.3760399490   -2.8651647202
   2.1866322834   -1.7005603990    2.4358984013
   3.2198775508   -1.7005603990    2.2303731390
   2.7032549171   -2.5953770489    2.2303731390
   4.0958205926   -1.7005603990    1.6450867105
   2.9797377697   -3.4372191702    1.6450867105
   3.7927436933   -2.7327455272    1.6450867105
   2.7417051318   -4.1324934471    0.7691436686
   4.0958205926   -1.7005603990   -2.1732899079
   3.2198775508   -1.7005603990   -2.7585763365
   2.7032549171   -2.5953770489   -2.7585763365
   2.1866322834   -1.7005603990   -2.9641015987
   0.9733240789   -2.1934928247    2.4713595841
   0.4567014452   -3.0883094746    2.2658343218
   1.4899467126   -3.0883094746    2.2658343218
  -0.2769283785   -3.6363610768    1.6805478933
   0.7016182534   -4.0832483498    1.6805478933
   1.7664295652   -3.9301515959    1.6805478933
   0.4182512305   -4.6254258728    0.8046048514
   1.5283969273   -4.6254258728    0.8046048514
   0.9733240789   -4.8934928247   -0.2286404159
   2.0065693463   -4.6879675625   -0.2286404159
   0.4182512305   -4.6254258728   -1.2618856833
   1.5283969273   -4.6254258728   -1.2618856833
  -0.2769283785   -3.6363610768   -2.1378287251
   0.7016182534   -4.0832483498   -2.1378287251
   1.7664295652   -3.9301515959   -2.1378287251
  -0.0599211885   -2.1934928247   -2.7231151537
   0.4567014452   -3.0883094746   -2.7231151537
   1.4899467126   -3.0883094746   -2.7231151537
   0.9733240789   -2.1934928247   -2.9286404159
   0.1900435072   -1.1069363716    2.6029361257
   1.2232887746   -1.1069363716    2.3974108635
  -0.3265791265   -0.2121197217    2.3974108635
  -0.3265791265   -2.0017530215    2.3974108635
  -0.3265791265   -0.2121197217   -2.5915386121
  -0.3265791265   -2.0017530215   -2.5915386121
   0.1900435072   -1.1069363716   -2.7970638743
   0.9236318826    0.0337596039    2.6459198660
  -0.1096133848    0.0337596039    2.4403946038
   1.4402545163   -0.8610570460    2.4403946038
   1.4402545163    0.9285762538   -2.5485548718
  -0.1096133848    0.0337596039   -2.5485548718
   0.9236318826    0.0337596039   -2.7540801340
   0.3420773352    1.3357807311    2.7822235401
   1.3753226026    1.3357807311    2.5766982779
  -0.1745452985    2.2305973810    2.5766982779
   1.3753226026    1.3357807311   -2.4122511977
   0.8586999689    2.2305973810   -2.4122511977
  -0.1745452985    2.2305973810   -2.4122511977
   0.3420773352    1.3357807311   -2.6177764599
   0.9460873596    2.3739047256    2.6459056565
   2.0394743822    2.3739047256    2.3963472036
   1.4927808709    3.3208056633    2.3963472036
   0.3993938483    3.3208056633    2.3963472036
   2.6035379713    3.4390835553    1.6970999571
   1.7645443889    4.1660756328    1.6970999571
   0.6656964827    4.3240661101    1.6970999571
   3.1596041969    3.4398782527    0.6866584100
   2.4778885388    4.2947226495    0.6866584100
   1.4927808709    4.7691254992    0.6866584100
   3.1596041969    3.4398782527   -0.4348470971
   2.4778885388    4.2947226495   -0.4348470971
   1.4927808709    4.7691254992   -0.4348470971
   0.3993938483    4.7691254992   -0.4348470971
   2.6035379713    3.4390835553   -1.4452886442
   1.7645443889    4.1660756328   -1.4452886442
   0.6656964827    4.3240661101   -1.4452886442
   1.4927808709    3.3208056633   -2.1445358907
   0.3993938483    3.3208056633   -2.1445358907
   0.9460873596    2.3739047256   -2.3940943435
  -1.0492519504    1.2704856450    2.8614663379
  -0.5326293168    0.3756689951    2.6559410757
  -2.0824972178    1.2704856450   -2.3330083998
  -0.5326293168    0.3756689951   -2.3330083998
  -1.0492519504    1.2704856450   -2.5385336621
  -1.8232614596    0.1149700135    2.8197017553
  -0.7900161922    0.1149700135    2.6141764931
  -2.3398840933   -0.7798466364    2.6141764931
  -2.3398840933    1.0097866634   -2.3747729825
  -2.8565067270    0.1149700135   -2.3747729825
  -1.8232614596    0.1149700135   -2.5802982447
  -3.0178707123    0.1732790710    2.7171974626
